condition_id,model,pmse_mean,pmse_std,n
21,knn,0.2154641826261726,0.09637129218975733,4
21,lasso,0.000993513189314399,0.0005444628403057684,4
21,rf,0.17526653489711697,0.08083452454763192,4
21,ridge,0.000940464909945149,0.0004945487708560622,4
22,elastic_net,0.10343443928286433,0.06671120402566127,4
22,extra_trees,0.17784079799047242,0.05455286249446297,4
22,gbrt,0.12823921206327346,0.04966828812618804,4
22,hist_gbrt,0.11409495334119805,0.03941697416172281,4
22,knn,0.2292537831501094,0.010126675961183638,4
22,lasso,0.10345716075971723,0.06674817181717427,4
22,rf,0.2151419338282755,0.06630393668940836,4
22,ridge,0.10339751793071628,0.06671795472192933,4
23,elastic_net,0.0014957084349589422,0.00040513142977815277,4
23,extra_trees,0.11451249978575598,0.023592827925829653,4
23,gbrt,0.12796053043927988,0.016493227508250413,4
23,hist_gbrt,0.12530944718301978,0.0185734514318059,4
23,knn,0.2486722041987688,0.03655928904624164,4
23,lasso,0.002187860431149602,0.0008788959793086393,4
23,rf,0.1578073287476101,0.04044739420193423,4
23,ridge,0.003609605977544561,0.0018554864569908693,4
24,elastic_net,0.032221013912931085,0.030240884631424735,4
24,extra_trees,0.09339336490022529,0.08158063831856534,4
24,gbrt,0.09790022709743428,0.07768786110689921,4
24,hist_gbrt,0.1251420573386332,0.08931743147308707,4
24,knn,0.15582535321657648,0.14279651067708105,4
24,lasso,0.032309358241036534,0.02980140011133465,4
24,rf,0.1113597125610069,0.0798115096592136,4
24,ridge,0.03137907525524497,0.03781281056075206,4
25,elastic_net,0.6083787083625793,0.14658094365856475,4
25,extra_trees,0.5924849271093422,0.11380459511897686,4
25,gbrt,0.667282436862871,0.1066158177642696,4
25,hist_gbrt,0.7314637849831482,0.1393980786300839,4
25,knn,0.653220044938636,0.15729548912451022,4
25,lasso,0.6078895479440689,0.14632792248143206,4
25,rf,0.6009466728214921,0.10570202736976689,4
25,ridge,0.6074273735284805,0.14688619225056332,4
26,elastic_net,0.45161794126033783,0.17569201750450628,4
26,extra_trees,0.5292775938600425,0.18955732161873226,4
26,gbrt,0.5272657792269425,0.16964517895473658,4
26,hist_gbrt,0.5438948128578717,0.16226420997134278,4
26,knn,0.6230785690972067,0.18476096412751772,4
26,lasso,0.451479472219944,0.17578517188747295,4
26,rf,0.5685889203143577,0.16200294063910264,4
26,ridge,0.4523255452513695,0.1759616012479602,4
27,elastic_net,0.08005017042160034,0.02574097052720434,4
27,extra_trees,0.3067278581277536,0.05326578609051374,4
27,gbrt,0.23989609774528733,0.012467318671525942,4
27,hist_gbrt,0.21403804135368623,0.011728383449912418,4
27,knn,0.4119145636540602,0.04224324886221599,4
27,lasso,0.07999715022742748,0.025677749768732307,4
27,rf,0.3595870597586348,0.044309937050737706,4
27,ridge,0.08000969234853983,0.025793885666506554,4
28,elastic_net,0.25830254703760147,0.08739579341351755,4
28,extra_trees,0.4308556801015634,0.12329983060211673,4
28,gbrt,0.3840569907778185,0.1076865388925447,4
28,hist_gbrt,0.39647645817356797,0.10892785390669708,4
28,knn,0.5678860812871267,0.10510926826297197,4
28,lasso,0.2573882192373276,0.087139488825542,4
28,rf,0.4367404476839034,0.13743948929856545,4
28,ridge,0.2526683062314987,0.08182664381257058,4
29,elastic_net,0.07961220666766167,0.039281562217899725,4
29,extra_trees,0.14907292276698453,0.06317916545983135,4
29,gbrt,0.10971057043157084,0.04305360098066499,4
29,hist_gbrt,0.0975584901078061,0.036639012500401365,4
29,knn,0.22903946063510655,0.022762463167028835,4
29,lasso,0.0795858334749937,0.0392473819719163,4
29,rf,0.17334899409476445,0.07108436842791321,4
29,ridge,0.07960481848567724,0.03920155022460538,4
30,elastic_net,0.3563495837152004,0.12786612387918453,4
30,extra_trees,0.44983553002381865,0.09181507288917554,4
30,gbrt,0.4147979853851191,0.09423150204104515,4
30,hist_gbrt,0.42343666972546423,0.06600514693950975,4
30,knn,0.4687514799896886,0.08179807875107226,4
30,lasso,0.3563632220029831,0.12785913629010362,4
30,rf,0.43772136430142505,0.07993256785158898,4
30,ridge,0.3563842810690403,0.12763870814262088,4
31,elastic_net,0.060984103474766016,0.03363325685126087,4
31,extra_trees,0.16147008884209513,0.013431488523649967,4
31,gbrt,0.1309620749277929,0.01309452479908422,4
31,hist_gbrt,0.1237784690682953,0.014062745224829344,4
31,knn,0.27820280561686156,0.03537078734966655,4
31,lasso,0.0610919538885355,0.0336055486506807,4
31,rf,0.1956095498428181,0.028112689373135494,4
31,ridge,0.06059434171766043,0.033778645246389176,4
32,elastic_net,0.2764889560639858,0.04360267351531261,4
