condition_id,repeat,dataset_idx,seed,seq_len,train_size,num_features,num_causes,num_layers,hidden_dim,generation_mode,y_is_effect,in_clique,sort_features,first_nonlinearity,per_layer_activation,noise_std,init_std,sampling,model,pmse
3,0,0,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,rf,0.06267473355041957
3,0,0,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,extra_trees,0.04691516246020193
3,0,1,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,ridge,0.001838706899434328
3,0,1,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,lasso,0.0014096035156399012
3,0,1,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,elastic_net,0.0009450889192521572
3,0,1,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,knn,0.1408350474317701
3,0,1,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,gbrt,0.07605315186297402
3,0,1,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,hist_gbrt,0.08023255731725568
3,0,1,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,rf,0.12089178452963341
3,0,1,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,extra_trees,0.07194013071264774
3,1,0,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,ridge,0.00044421834172680974
3,1,0,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,lasso,0.0009905468905344605
3,1,0,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,elastic_net,0.0006150866392999887
3,1,0,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,knn,0.1481636898071679
3,1,0,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,gbrt,0.037775713513384435
3,1,0,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,hist_gbrt,0.049257358995118475
3,1,0,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,rf,0.06424463061731922
3,1,0,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,extra_trees,0.049168092128623664
3,1,1,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,ridge,0.000755303364712745
3,1,1,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,lasso,0.0006570875411853194
3,1,1,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,elastic_net,0.000492460560053587
3,1,1,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,knn,0.14095081364733963
3,1,1,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,gbrt,0.04433092271032428
3,1,1,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,hist_gbrt,0.07057330708085151
3,1,1,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,rf,0.053781610590473955
3,1,1,20263219,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,extra_trees,0.038596000900994104
4,0,0,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,ridge,0.5445603132247925
4,0,0,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,lasso,0.5460071563720703
4,0,0,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,elastic_net,0.5463860034942627
4,0,0,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,knn,0.6047747281768215
4,0,0,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,gbrt,0.6217416889515204
4,0,0,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,hist_gbrt,0.6027711976441038
4,0,0,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,rf,0.5919669828075262
4,0,0,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,extra_trees,0.6085017993899251
4,0,1,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,ridge,0.7936563491821289
4,0,1,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,lasso,0.7956951856613159
4,0,1,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,elastic_net,0.7962965369224548
4,0,1,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,knn,0.8141800532481152
4,0,1,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,gbrt,0.8378920110378029
4,0,1,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,hist_gbrt,1.0159401635049323
4,0,1,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,rf,0.8071028687707456
4,0,1,20264218,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,extra_trees,0.8367264776970396
4,1,0,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,ridge,0.663036584854126
4,1,0,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,lasso,0.6646468639373779
4,1,0,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,elastic_net,0.6647539734840393
4,1,0,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,knn,0.7612139092088098
4,1,0,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,gbrt,0.9104047695556918
4,1,0,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,hist_gbrt,0.8984253969961776
4,1,0,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,rf,0.837092100617788
4,1,0,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,extra_trees,0.8301497294797155
4,1,1,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,ridge,0.5781757831573486
4,1,1,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,lasso,0.5823957324028015
4,1,1,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,elastic_net,0.5834696292877197
4,1,1,20264219,256,0.5,10,20,5,64,head,True,True,False,tanh,True,0.005,1.2,normal,knn,0.6051925703355253
